text,label
"Le Choeur répète, vivat.",3
Coup de cymbales.,8
À Nicandre.,12
Mademoiselle Aubry rit aux éclats.,3
"Air : Réveillez-vous, Belle endormie.",8
Elle va au tube et répond.,11
Elle lit la lettre.,0
On déroule les tapisseries.,11
Ils entrent dans la maison d'Alcésime.,5
Elle va au piano.,11
"Le théâtre change, et représente une campagne, où une rivière forme une île agréable.",11
À Madame Argant.,12
À Rodogune.,12
Elle tire son stylet pour s'en frapper.,1
Suite en duo.,8
Munius entre.,4
AIR : Diogene.,8
Air 61 : Les Trembleurs.,8
À Philiste.,12
Le Cyclope et Silène rentrent dans la caverne.,5
Bruit de pas dans l'ombre.,9
Au Sergent.,12
Montrant la Comtesse.,0
Séraphin offre le vaudeville à Pétronille.,10
On entend fermer des verrous dans la maison.,10
Il tombe à genoux devant elle.,0
AIR : Une fille est un oiseau.,8
"Air : Non, non, Doris ne pense pas.",8
AIR : Je suis né natif de Ferrare.,8
AIR. On voit dès le deuxième.,8
En leur prenant la main.,6
Il veut se jeter à ses genoux.,0
Sémiramis lit.,0
Elle regarde France.,0
Marche de la Mascarade.,8
Air 33 : La verte jeunesse.,8
Air. Vous m'entendez bien.,8
Manette va pour prendre les vases.,10
Se reprenant encore.,10
Air : Du vaudeville de Tom Jones.,8
"Le quatrième n'ayant heureusement chassé dans les bois, se présente avec un harpon en main, et après ses excuses faite, dit qu'il s'en va à la pêche.",9
Il montre le doigt index de sa main gauche.,0
Air Noté N° II.,8
Il donne des coups de fouet en l'air et attrape Thibaut.,1
Apercevant Monsieur_le_Marquis.,0
À Landry.,12
[Antiope s'adresse à sa suite].,12
Montrant son front,0
Air 19 : Ne m'entendez-cous pas.,8
"Air : Margoton, mamie.",8
Air : De la croisée.,8
Air 185 : Un Berger qui pour moi soupire.,8
Mettant la main sur son estomac.,6
À Belrose.,12
À Clairance.,12
À quatre sujets principaux de la Tragédie.,12
Clorimant et Géraste sortent.,5
Deux bannis montent sur une plate-forme d'où l'on découvre la ville.,7
"Il anime une troisième statue ; c'est celle d'une femme ; elle ne considère qu'un moment le Ciel et la verdure ; ses regards tombent Gr s'arrêtent bientôt uniquement sur elle. Elle examine avec une secrète complaisance, ses mains, ses bras... Elle va se mirer dans un bassin qui forme une chute d'eau au bord de la coulisse ; celui des deux hommes qui l'aperçoit le premier, court à élis-s charmée àsa vue, elle lui fait d'innocentes caresses. L'autre qui est resté au bord du Théâtre, après les avoir regardés pendant quelque temps, s'approche. Elle lui fait les mêmes caresses qu'au premier ; la jalouse naît entre eux ; la coquetterie de la femme l'augmente ; ils deviennent furieux, et se menacent. Tandis que l'un avec une branche d'arbre qu'il a arrachée, poursuit l'autre hors de la vue du spectateur, la femme continue de se mirer ; ils reparaissent avec des massues ; elle tâche de les adoucir. Après différents mouvements qui peignent également l'amour, la jalouse, la coquetterie, et la fureur, ils sortent tous les trois du théâtre.",9
Julie et la couturière sortent.,5
"II. MENUET dansé par Mlles Jouvenot, La Motte et Legrand.",8
Elle sort avec Julie et Marton.,5
"Le Marquis ouvre le bosquet ; on aperçoit une Statue habillée à la moderne, en habit blanc, un demi panier, telle que la Comtesse fera habillée sur le théâtre, et de la même taille que l'actrice qui jouera ce rôle.",0
"AIR. Et zeste, zeste.",8
Ils entrent tous dans la caverne.,5
Elle détache ses cheveux et retrousse ses manches.,10
Blanche revient.,7
AIR : Le bon branle.,8
Il pose à gauche.,10
"Il unit ses quatre enfants, et il dit :",7
Ils entrent.,5
Pierrot et Colombine frappent Arlequin.,1
AIR : En revenant de la ville.,8
"Air : tampons, tampons.",8
AIR. Je ne sais pas écrire.,8
À Géronte avec son ton naturel.,12
À Théodamie.,12
AIR. À ta mère à présent.,8
Elle veut s'en aller.,5
À Elismène.,12
"L'Abbé s'enfuit d'un coté, la Dame de l'autre.",5
"Sganarelle retient Toinette par sa robe, au moment où elle se dispose à exécuter ses ordres avec un empressement facile à concevoir.",6
On tire le rideau.,11
Air 46 : Ma raison s'en va beau train.,8
Il aperçoit le notaire.,0
Rideau.,11
"À La Fleur, qui se tient coi.",12
À Tronquay. Portant sa boîte à couleurs sur le guéridon.,12
Le couvre-feu sonne.,0
"Le Théâtre change, et représente le Palais à Plutus.",11
À Valsain.,12
ÉPITAPHE.,8
Air : Des olivettes.,8
Il souffle.,6
Le théâtre change et représente un affreux désert.,11
"Sept masques conduits par Francisque, et portant la marque des sept planètes, viennent former une entrée mêlée de récits, par où finit la comédie.",9
À Léonide.,12
Il va vers René qui baisse la tête et semble ne pas voir ses bras tendus.,7
Molière et Laforest rient.,3
CHANSON DU SECOND SATYRE.,8
Air : V de l'Afficheur.,0
Il descend.,0
Ils sortent du côté du Jardin.,5
"Air: Viens, puisqu'il doit en ces lieux.",8
Passe dame Pluche portant une lettre.,4
Parcourant la fin du registre.,0
Il la jette.,10
Ils reprennent leur marche en inclinant vers la droite ; Marie se dégage et s'éloigne.,7
"Un bureau d'agent de change. Beaucoup de mouvement et d'animation. Commis légers, gamins et sans scrupules. Ils jouent à la Bourse et entretiennent des femmes. Charpentier pour eux est resté un niais, un piocheur, un commis d'autrefois qui couche avec sa blanchisseuse. Ils ne savent rien. Arrivée de Mme Charpentier. Elle ne se nomme pas. Elle veut voir le patron. On se moque d'elle.",9
Elle prend le billet.,10
Elle lui tend la main.,6
LA FOLIE s'en va avec un signe de moquerie.,5
Il se lève.,0
À Conille.,12
Il lui jette le sac.,10
Montrant deux petites bouteilles d'échantillon.,0
Assentiment général.,9
"Pendant ces dernières répliques, Madame de Verneuil a organisé plusieurs jeux dans le fond. - La contredanse se fait entendre ; plusieurs cavaliers, prennent la main des dames et passent au salon. Guerland se perd dans un groupe.",9
Alphonse lui donne la rose qu'il tient à la main.,10
Seconde chanson.,8
"Entre Justin, une pratique de petite ville ; il est inquiet et goguenard à la fois ; il tient de la main droite une valise et une queue de billard ; de la main gauche un bouquet.",4
Air : Je ne sais pas écrire.,8
Elle regarde de tous côtés.,0
Ici les Médecins s'en vont.,5
"Il se dirige vers le talus, et aperçoit Emile qui continue à dormir lourdement.",11
"AIR : Tu croyais, en aimant Colette.",8
Au domestique qui entre.,12
Sarcastique.,3
Air 186 : Bergères de Maintenon.,8
Le théâtre représente l'appartement de Lisidor.,11
Il dit au prince.,12
Comme on le frappe.,1
Phénix sort.,5
Ils marchent tous les quatre en se tenant par la main.,7
Avec passion.,3
Isabelle entre avec Pierrot dans l'Hôtellerie.,5
Air : Tout parle amour.,8
Il tombe endormi.,0
"Ici arrive une sage-femme du voisinage qui soutient qu'elle a entendu les cris d'une fille qui veut accoucher ; qu'elle s'y connaît. Elle soutient que Gilles est une fille déguisée, laquelle a été débauchée par le maître, qui y est très sujet. Elle veut visiter Gilles. On la chasse.",9
En montrant le Marquis.,0
Les Domestiques préparent des sièges.,11
Les Gardes sortent.,5
Tersky se tait.,3
Air : La beauté sauvage.,8
Air : La jeune Annette.,8
Il se sied et fait seoir Don Bernard.,0
LETTRE DE CLÉONTE à Pamphilie.,8
Il les baise de manière a laisser voir clairement que le champagne agit.,6
À Criséis.,12
"Le théâtre représente un des endroits solitaires de Venise, aux extrémités de la ville.",11
Il frappe à la porte de Janrad.,0
Les Crocheteurs entrent chez Géronte.,5
Il s'approche comme malgré lui.,7
Revenant à Teissier.,7
À Zinca.,12
Air : J'ai senti pour vous seule,8
Il chante sa courante.,3
Air 137 : Sommes nous pas trop heureux.,8
L'avocat Placet sort.,5
Le Chevalier boit.,0
"À Mademoiselle Saint-Yves, en la prenant par la main.",12
AIR. Le masque tombe.,8
Le touchant de sa baguette.,6
À Iarbe.,12
Il suit Thécla.,5
La Peyrouse rentre.,4
Air : Laire laire laire.,8
Air : Pour passer doucement la vie.,8
Molière entre par la droite et s'avance gravement et avec beaucoup de dignité vers Montespan qui recule un peu surpris.,4
À Alis.,12
Il tend la main pour prendre la main de la comtesse.,6
Air On n'aime point dans nos Forêts.,8
Tous s'agenouillent ; les ouvriers s'agenouillent aussi autour de lui.,0
Air : Quel plaisir de s'aimer bien.,8
Il est prêt de baiser la main d'Aspasie . puis il la quitte brusquement.,0
Spengler entre.,4
Lit la lettre de Palinice.,0
Il déboutonne sa redingote.,10
On sort.,5
Le théâtre représente une salle bien meublée.,11
On entend un concert de deux flûtes traversières accompagnées d'un basson.,8
"Le Théâtre représente un Salon, dans le fond duquel on voit une grande porte de glace donnant sur une terrasse.",11
Il ramasse les manuscrits épars.,10
Le prenant par le bras.,6
AIR. Que je suis à plaindre en cette débauche.,8
Il sort de sa maison avec ses filles.,5
Il sort avec André.,5
Air des Découpures.,8
"Don Pèdre est derrière eux, qui les écoute.",0
Parlé.,3
Au peuple et aux guerriers,12
Ils sortent,5
Natalie découvrant la main de son mari.,0
Mercure veut s'en aller.,7
Elles sortent toutes deux par des portes opposées.,5
Il entend les pierreries qu'il a cachées.,0
2ème COUPLET.,8
Se jetant au-devant des gardes.,7
Il fait passer Mariette auprès de Madeleine.,11
À Laforêt.,12
vers Isabelle.,12
L'ange couronne Eugénie.,10
Elle aperçoit Corneille.,0
La suite sort.,5
Il sort de la fenêtre.,5
AIR : Lon lan la deriri.,8
Chacune des Muses porte aux pieds de Voltaire l'attribut qui la distingue.,10
Il lui tâte le pouls.,10
Air du vaudeville de Jean Monnet :,8
À Amintas.,12
Elles se baisent.,6
Il pleure d'attendrissement.,3
Elle entraîne Angélique.,6
Voulant tirer son épée contre Misaël.,1
On entend une cloche.,0
Lui présentant sa lettre.,10
À Tonton.,12
"Colombine, en embrassant Trafiquet, donne sa main à baiser à Octave.",6
À Rosette.,12
Le petit Delorme cherche dans ses brouillons.,0
Air : Vive les fillettes.,8
Lucidor lui ôte le papier.,10
Madame Chevalier ne répond pas.,3
Air 6 : Menuet de Monsieur de Grandval.,8
AIR LÉGER.,8
Il fait mine de se retirer.,7
"Un Démon sous la figure de Lucinde, fille Danoise, aimée du Chevalier Danois. Troupe de Démons transformés en habitants champêtres de l'île qu'Armide a choisie pour y retenir Renaud enchanté.",10
Air : D'l'instant qu'on nous mit en ménage.,8
Air : Tu n'as pas le pouvoir,8
Elle embrasse Pierrot et Janette.,6
AIR : N'en demande pas davantage.,8
Air : de M. La Ruette. N° 6.,8
À Berte.,12
À Granville.,12
Tous les nuages se retirent.,11
FILLES DE BRETAGNE.,8
Air : Nous jouissons dans nos hameaux.,8
À Patrocle.,12
Air : Aussitôt que la lumière.,8
"Ses Ambassadeurs étant de retour vers lui, ne s'y trouvent que pour l'affliger d'avantage, puisqu'il apprend les refus et la colère de cette Reine en même temps. Et enfin possédé de son désespoir, il veut avoir par la force ce que l'amour ne lui peut donner. Et son frère même qui jusques à ce point avait toujours combattu ses desseins, comme si le Ciel l'avait touché en un instant à la vue des malheurs de son frère, proteste de ne point diviser ses intérêts d'avec les siens, et d'entreprendre une même vengeance.",9
Après un petit silence.,3
À Norate.,12
Entre Clémence.,4
Eugénie tombe a genoux.,0
Il se veut échapper.,5
Il lui donne ses billets.,10
"Le coin de la rue Saint-Honoré et de la rue des Vieilles-Étuves. À droite, la maison de Jean Poquelin, surnommée la Maison des Singes, à cause d'une sculpture grotesque dont elle est ornée.",11
Hidraot et Armide se retirent.,5
AIR. À l'ombre de ce vert bocage.,8
En montrant Léonore.,0
Tenant la carte dans les dents et secouant la tête.,10
Le théâtre représente l'appartement d'Isabelle.,11
D'une voix plus forte.,3
AIR : Mon mari est à la taverne.,8
Valère rentre dans l'étui.,4
On entend une symphonie sombre.,8
À Etienne.,12
Elle ferme la porte du fond et prend la clef.,10
Florence. Une rue.,11
Au Peuple.,12
AIR. Noté N°3.,8
"Le théâtre représente une chambre meublée très simplement, où l'on voit les portraits d'Arlequin et d'Argentine. Argentine, assise, festonne ses deux enfans, sur des tabourets, sont a ses côtés l'un feuillette un livre pour en voir les estampes l'autre joue avec un jeu de cartes.",11
Air : Manon dormait.,8
À la Veuve.,12
Il lui porte le sonnet.,10
Arrangeant les dames.,10
"Une salle à manger, trois portes dont une, au fond, donnant sur l'escalier ; une à gauche, ouvrant sur la chambre de Théodore ; la troisième, à droite, ouvrant sur l'appartement de M. Couique. À droite, un buffet à deux corps, dont la partie supérieure est praticable. En face, à gauche, une cheminée dont le tablier est levé.",11
Elles sortent avec le père Antoine ; Goton etles trois petites filles les laissent passer.,5
Il dit ces dernières paroles en pleurant de toutes ses forces.,3
La musique cesse.,3
Elle embrasse Émilie.,6
Et puis elle le rappelle.,3
Reprenant du papier et une plume.,10
Puis la main.,6
En montrant Léandre.,0
Air : Vaudeville de Cruello.,8
Elle s'approche de la Comtesse de Saint-Pol.,7
"On reprend les couplets, et la pièce finit.",3
Il lui frappe sur l'épaule.,6
AIR 153. De Monsieur Gillier.,8
Air : Quand un tendron vient dans ces lieux.,8
On tire les rideaux de la prison.,11
Aux citoyennes.,12
Les Matelots se rembarquent.,5
Rodolfe lui lit une lettre d'Albert son mari.,0
"Air Lafarira dondaine, gai !",8
Lorenzo parait au fond d'une galerie basse.,4
Lui mettant la main sous le menton.,6
Il fouille dans sa poche.,0
On habille monseigneur.,10
Le Théâtre représente un Salon.,11
Criant tout bas.,3
Regardant le manuscrit.,0
"AIR. Je vois venir ma mère, arrêtez-vous donc.",8
À Staphyla.,12
Le Chevalier sort.,5
Le Marchand entre dans la boutique du Savetier.,5
À un vieillard et une vieille esclave.,12
Il embrasse Cléante.,6
Il voit Iphis.,0
Béatrix sort.,5
À Andronic.,12
Posant.,10
"Ici, il pose sa bouteille à terre, et Valère se baissant pour le saluer, comme il croit que c'est à dessein de la prendre, il la met de l'autre côté ; ensuite de quoi, Lucas faisant la même chose, il la reprend et la tient contre son estomac, avec divers gestes qui font un grand jeu de théâtre.",9
Second couplet.,8
À Merlin.,12
"Un Musicien italien se joint à la Musicienne italienne, et chante avec elle les paroles qui suivent :",3
Au Marquis.,12
Air 175 : À l'ombre d'un ormeau Lisette.,8
AIR : Pour la Baronne.,8
AIR : Que j'estime mon cher voisin !,8
Apercevant Cléostrate.,0
"Le Théâtre représente la salle d'un bordel, dans laquelle Alcibiade est introduit par son confident.",11
Air : Je m'sentais là-dedans.,8
Elle entre dans la cabane.,4
S'adressant à un clou qui résiste.,12
Le Secrétaire écrivant.,0
AIR : La béquille du p7re Barnaba.,8
Air : J'ignorais comme on fait l'amour.,8
Il sort avec Rodolphe.,5
"Tous deux tirent l'épée, et ferraillent en se tenant fort éloignés.",1
Il la secoure.,6
"Il se déshabille, et met son rabat.",10
"Ensuite, il revient vers sa femme, et lui dit, en lui pressant la main :",7
Seconde sonnerie.,0
L'aidant à descendre.,6
"Son amante, éplorée, lit l'arrêt du coupable dans les yeux de son père, et détourne la vue, en cachant sa figure avec ses mains. Monsieur de Saint-Yves ordonne à l'officier de saisir le ravisseur. Kerkabon se lève, pour obéir de lui-même à cet ordre ; sa maîtresse s'y oppose : l'oncle et la tante gémissent à part d'un acte de rigueur, que l'imprudent neveu n'a que trop mérité.",9
À Madame Aglebert.,12
Il crie encore :,3
Elle passe entre Dalbans et Molière.,7
Elle ajoute :,3
Le vieil Arzémon sort.,5
Vachles et les siens paraissent.,4
Il donne le porte-feuille à Fal.,10
Il se lève et se promène en chantant.,0
"DÉCORATION DU IIe ACTE. L'Art et la Nature ont également part à ce qui fait la décoration de cet acte. Cette grande montagne qui a paru dans le premier, s'abîme d'une manière aussi surprenante qu'elle s'était élevée, et laisse paraître en sa place un Jardin rempli de berceaux, de fontaines, de plantes, de fleurs, de vases, sur lesquels sont des Enfants montés sur des cygnes qui jettent de l'eau. On y voit encore d'autres vases de porcelaine, de terre ciselée, et de marbre blanc. Les ornements en sont d'or, et ces vases sont remplis d'orangers, d'arbres fruitiers, et de fleurs naturelles.",11
Ils entrent tous chez Mme de l'Aiguille.,5
Air : Pierrot sur le bord d'un ruisseau.,8
CHANSON EN DIALOGUE.,8
AIR nouveau de M. Hormille.,8
Il ôte les volets.,0
Après les avoir embrassés.,6
À Darmant.,12
Montrant son épée.,0
STRATON se retire.,5
À Jeannette.,12
À Laforêt et de Brie.,12
Il met ses gants.,10
"Air C'est à toi, mon Camarade, à qui je livre l'assaut.",8
AIR. Bacchus disait.,8
Il lui prend les mains.,6
Il le lâche.,10
Il cherche en tâtant.,0
Elle regarde la statue.,0
Air : Quel plaisir d'aimer sans contrainte.,8
Il parle en lui-même.,2
AIR : Vaudeville du Baiser au porteur.,8
Ils se rapprochent.,7
Elle le quitte et retire sa main hors de l'eau.,6
Il montre son papier.,0
On entend une harmonie douce.,0
Il interroge sa montre.,0
À Monsieur Griffet.,12
Il congédie la foule et les musiciens.,7
Persac lui donne un écu.,10
En montrant Icare.,0
La porte s'ouvre doucement.,0
Arlequin s'en va.,5
À Madame Dru.,12
À Descartes.,12
"Se levant, son manuscrit en main.",0
À Marotte.,12
"Il ouvre le billet, et dit :",0
Marthon sort.,5
"Luville voyant Delval foncer sur lui, rompt précipitamment, dans la crainte de le blesser, Delval saute au désarmement, et lui ôte son épée.",1
À Sophronyme.,12
Il baise sa main.,6
Elle va pour poser le parapluie à gauche de la cheminée.,10
Cessant de lire.,0
"Elle lui enlève son chapeau, la recoiffe et la rajuste.",10
À une partie des sénateurs.,12
À Straton.,12
Le Théâtre représente une place publique ; dans le milieu est un bucher prêt à être enflammé. Sur le devant on lit cette inscription :,11
"Daphné présente au sacrificateur l'épousée, et un des fleuves le marié.",0
Il répète.,3
Il se veut tuer.,1
Il marche vers Polycrate.,7
À Hésione.,12
"Air : Belle et charmante Brune, ou Votre époux est de glace.",8
Et puis voyant Eraste avec sa livrée.,0
AIR. Diablezot.,8
À Marin.,12
Félicie la regarde tristement. La Modestie continue.,0
TRADUCTION DE L'AIR ITALIEN.,8
Porcie arrive.,4
Il se met dans son fauteuil.,0
Air 166. Qu'elle est belle ?,8
Suzanne pleure dans un coin ; Figaro absorbé dans l'autre.,3
Il sort par la porte de droite.,5
Il se rassied dans son fauteuil.,0
Stanislas réparait au fond.,7
"Air Italien, chanté par un Indien qui a conduit l'Amour et la Jeunesse.",8
Un valet derrière le théâtre.,11
Sosie et Cléanthis se mettent aussi à genoux.,0
Le Théâtre représente un salon.,11
Air : Pour être heureux dans cette vie.,8
Lui donnant un pinceau.,10
Roxane sort.,5
LE COQ ET LA POULETTE,8
Air : On passe les nuits à table.,8
À Clémence.,12
Aux Cyclopes.,12
Air 36 : Perrette étant dessus l'herbette.,8
Il parle à une suivante de la Duchesse.,12
S'apercevant qu'il est habillé.,10
À Thémire.,12
"Il fait signe au Capitaine des Gardes d'éloigner Mariane, tandis qu'il recueille les voix.",7
Ouvrant un livre sur la table.,0
"Il chante, et poursuit après avoir chanté.",3
Air 173 : Iris au bord de Seine.,8
Le bramine sort.,5
OEnone rentre.,5
Air. La fille à la Druton.,8
À Mide.,12
Montrant le papier que le faux vieillard lui a laissé.,0
L'on entend un Concert de flûtes.,8
Montrant le baron.,0
À Ninon.,12
"Placide, Phylazie, Périmène, Palestrion, et les valets rentrent.",5
Mineur.,8
Rosette entre aussi dans le cabinet.,5
Elle sort par le fond.,5
"Cependant les garçons rangent les meubles, préparent la salle.",11
"Il est touché plusieurs fois de suite, et se plaint de ce que son rival tire toujours du côté opposé à sa parade, ils changent de place ; même affront. Gilotin se lasse des bottes simples, et veut tirer à toutes feintes : il est encore plus maltraité ; enfin, profitant d'un moment où le jeune Kerkabon veut bien le ménager, il s'enhardit, pousse botte sur botte, avec obstination, se démène le corps et les bras.... On entend un grand roulement de tambour ; le faux brave, tremblant de tout son corps, abandonne le fleuret, et court se cacher entre les deux femmes.",9
"Il sort à droite, suivi de tout le monde.",5
Portant la main sur son épée.,1
"Mademoiselle de Kerkabon se présente à son amie, qui s'élance pour l'embrasser ; toutes deux se témoignent un attachement sincère, tendre et réciproque. Monsieur de Saint-Yves et Monsieur de Kerkabon entrent doucement en scène, tenant chacun un bouquet, qu'ils cachent derrière leurs dos. À peine se sont-ils rapprochés, que le signal est donné : tous les villageois accourent et forment un groupe de fleurs, une espèce de parterre à l'entour de Mademoiselle de Saint-Yves, qui, placée exactement au milieu ( comme une autre Flore ), reçoit en même temps l'hommage de l'amour paternel, de l'amitié, et de plus respectueuse reconnaissance. Son ravissement égale sa surprise ; elle saisit avec attendrissement le bouquet de son père, ceux de Monsieur et de Mademoiselle de Kerkabon, témoigne à tous l'émotion qu'elle éprouve... L'attendrissement devient bientôt général.",9
Ils s'abîment.,0
Dorante s'écarte un peu.,7
À l'Alzire.,12
En prenant le billet.,10
Récitatif.,8
"À cette scène, le théâtre paraît comme il est lors qu'on est prêt de commencer la comédie, la toile n'étant pas encore tirée : et d'un côté il y a une façon de loge dans laquelle sont les acteurs de cette scène, pour voir la comédie.",11
Les violons reprennent l'ouverture.,8
Les choeurs répètent ces deux derniers vers.,3
À Virgine bas.,12
En le poussant.,6
Il rit longtemps.,3
Au comble de la joie.,3
Montrant le tableau des proscrits.,0
Irène sort.,5
On prélude.,3
Air : Vive le vin.,8
Confidentiellement.,3
Lélio sort.,5
Elle détache une guirlande de fleurs dont elle l'entoure.,10
Il faut que Cléonice soit relevée de terre en disant ces vers.,0
Ils se remettent à table.,0
Voyant Précieuse.,0
Ils rentrent dans la maison.,4
Aux Sauvages.,12
À Cicéron.,12
Elle va pour s'en aller.,7
Il sort.,5
Le théâtre représente un foyer élégant.,11
"La princesse continue, après que la confidente a lu.",3
Le théâtre représente une campagne coupée par le fleuve de la Seine.,11
Air : Second menuet.,8
Sur les bouts rimés du sonnet de Voiture.,8
À des suivants.,12
Parlant à la cantonade.,12
Se retournant.,7
Le théâtre représente une île sauvage. On y voit quelques habitations dans des rochers et escarpés ; dans l'enfoncement on découvre la mer dont le rivage est couvert de débris de vaisseaux.,11
À Madame Pinuin.,12
"Le théâtre représente une chambre à coucher de garçon. Au fond, un lit caché par des rideaux. À gauche, premier plan, une toilette. À droite, un guéridon. Au fond, à gauche, une porte conduisant à l'extérieur. A droite, deuxième plan, une porte.",11
Il veut le tuer.,1
La toile baisse.,11
Le rideau s'agite de nouveau.,11
En lui rendant la lettre.,10
Il la prend.,10
La première petite fille va à sa maman qui est assise devant le café y elle revient tout de suite avec la permission de jouer. Henri se rapproche.,7
Il montre la statue de Pompée.,0
Lui présentant un châle.,0
Regardant encore Agrippa.,0
Les gardes sortent.,5
"Les Archers apportent dans leurs bras Dorothée évanouie, la posent sur un siège de pierre, placé au bas d'un pilier, et l'y enchaînent. Ils s'essuient le visage, et sortent, en murmurant, de ce qu'ils n'ont rien reçu pour boire.",4
Air : Quand on a prononcé ce malheureux oui.,8
AIR. Du Chalet.,8
Il lui baille quelles pierreries.,10
LES GORILLES ET LES ORANGS-OUTANGS.,8
À Brécourt.,12
En tenant la Poupée.,10
Colombine arrive.,4
Au Capitaine de ses Gardes.,12
Aux Éthiopiens.,12
Après avoir jeté un coup d'oeil.,0
Les laquais sortent.,5
Victor et Clémence s'embrassent.,6
"La musique achevée, le trompette sonne derechef, et chacun prend sa route diversement : les canons bourdonnent de toutes parts, et semble à ce tonnerre que Proserpine soit en travail d'enfant : ceci causé par le multiplicité des échos que les coteaux s'envoient les uns aux autres, lesquels durent plus d'un quart d'heure.",9
Aux Nouveaux Couplets.,12
Il frappe à la porte d'Arlequin.,0
À Jenneval.,12
"Au moment où elle passe machinalement sa main par la fente de son jupon , pour la porter sur un endroit où une puce la mord.",6
Arlequin et Delphine se retirent.,5
À la Ramée.,12
Il lui présente une épée.,10
Air: Nous passons doucement la vie.,8
Le Théâtre représente La Ville principale de l'Île de Scyros.,11
Aux prêtresses.,12
"COUPLETS ajoutés, sur l'air : Filles, qui cherchez à plaire.",8
AIR. Bouchez. Naïades vos Fontaines.,8
Air : Not' demoiselle a dit oui.,8
Il regarde dans sa main.,0
Il sanglote.,3
Il lui remet les billets.,10
Il veut tirer son poignard.,1
Elle lui donne la bourse.,10
Air 201 : Je me plaignais d'une inhumaine.,8
Montrant le trou.,0
Elle la rend à Damon.,10
Embrassant Don Bernard.,6
Il tire un mouchoir de sa poche.,10
Les deux fées portent une couronne enrichie de diamants.,10
Montrant la boîte.,0
AIR. Il m'est avis que l'on me foure.,8
Aux chanteurs et aux danseurs.,12
Pas de coup de tonnerre.,9
"III. Si quatre petits Amours que Diane menait à la chasse, ayant fait cette découverte, ne lui eussent enlevé sa proie.",4
Apercevant Bajazet.,0
Air : Pégase est un cheval qui porte.,8
"On tire un rideau, et Cléopâtre parée, est sur un beau lit, Eras à ses pieds.",11
À Almaviva.,12
Solennellement.,3
À Sylviane.,12
Les violons préludent.,8
Nérine donne la lettre à la Marquise.,10
Elle écoute.,0
"Il imite avec sa bouche le bruit d'une personne qui parle, qui parle, qui parle.",9
"Il murmure, à part lui :",3
"C'est une grande salle aux baies romanes, étroites, hautes et profondes. Les murs sont tendus de tapis et le plafond, de toiles peintes : sur les tapis d'un sombre jaune, des lions rouges dardent leurs langues, ainsi que des flammes, et le bleu des toiles peintes est semé d'étoiles d'or, comme un firmament, et de croix d'or, comme un paradis. Tout autour, le long des murs, s'applique un banc recouvert d'une draperie pourpre, et en quatre endroits ce banc est coupé : par le lit de bronze, incliné de la tête aux pieds ; il est bas et large, porte un seul coussin ; au-dessus pend une lampe d'argile rouge ; — par la haute cheminée où flambent d'énormes bûches de hêtres et des troncs résineux de sapin ; — par le bahut peint où se voient représentées, en des couleurs vives, des scènes de l'Evangile - par un orgue emboîté dans la muraille, et qui fait face à la cheminée. Les briques du pavage sont de forme octogone. Devant le lit, il y a un escabeau avec une marche pour s'agenouiller, et, devant le feu, une large bancelle à dossier. Vêtu de la robe verte épiscopale, à demi-cachée par la dalmatique blanche brodée d'or, l'évêque est à genoux, la tête dans ses mains qui s'appuient à l'escabeau. Les clercs, en tunique noire, prient également, agenouillés devant le banc circulaire. Le jour s'achève ; Paulin, sur un signe de l'évêque, allume la lampe d'argile, car il n'est pas bon que les hommes assemblés restent dans les ténèbres ; mais l'âtre éclaire la grande salle bien plus que la petite lampe ; à ses larges et momentanés flamboiements, les lions s'agitent, les étoiles luisent, les croix d'or du plafond resplendissent. On n'entend que le crépitement de la mèche dans l'huile de faines, le ronronnement du foyer, le murmure bas des voix lentes, priantes, le halètement contenu des poitrines sonnant sous les poings qui les martèlent.",11
Arnolphe lui prend la main sans qu'elle le reconnaisse.,6
Dorine sort.,5
Air : D'm'avoir instruit de mon bien.,8
Elles sont dans le temple.,11
"À Magnus, qui est resté debout.",0
ENTRÉE de Philène et de Philis.,4
"Le théâtre représente un lieu sauvage ou l'on voit deux collines en pointes, et bordées de touffes d'arbrisseaux qui s'étendent à perte de vue. Sur un des côtés est un rocher escarpé, dont le sommet est une plate-forme, dont la base est perpendiculaire sur le bord de l'avant-scène. On y monte du côté d'une des collines de manière que les Spectateurs y peuvent voir arriver tous les personnages, On voit deçà et delà quelques cabanes de Nègres éparses.",11
Tous se retirent hormis Alix.,5
Valère enfonce son chapeau.,10
À demi-voix et sans être entendue de Julie.,3
Au petit Dulac.,12
Air : Jusques dans la moindre chose.,8
L'Envie continue.,3
Apercevant entrer Élise.,0
Entrée de Faunes.,4
"Il approche sa main, en minaudant, sous l'estomac de Lucinde.",7
Tous lèvent leur massue.,1
Il en chante le commencement : Ce qu'il fait aussi aux trois autres qu'il va citer.,3
Julie sort.,5
Criant trés fort.,3
Un temps.,10
Air : la comédie est un miroir.,8
Les Gardes retournent sur le Théâtre.,0
Elle sort par la grille.,5
Air : Où s'en vont ces gais bergers.,8
"Entrent également Bogar, Saint-Ysles.",4
Il cherche sous tous les meubles.,0
Déchirant l'arrêt.,10
Il écrit sur le mémoire.,0
Madherbal sort.,5
Elle prend des petits biscuits ronds et plats.,10
Il s'évanouit.,0
Au gouverneur.,12
D'un air résolu.,3
Tous se mettent à table.,0
Elle tire du carton un bonnet.,10
Il rentre.,5
