text,label
Poussant Verseuil.,6
Le rejetant.,7
Il va vers Arons.,7
"DÉCORATION DU SECOND ACTE. La rivière du Phase et le paysage qu'elle traverse succèdent à ce grand jardin, qui disparaît tout d'un coup. On voit tomber de gros torrents de rochers qui servent de rivage à ce fleuve ; et l'éloignement qui borne la vue présente aux yeux divers coteaux dont cette campagne fermée.",11
Chez le duc.,11
Air. J'étais malade d'amour.,8
Maître Bernard et Minuccio paraissent sur le seuil de la maison.,4
Air. Menuet de Monsieur de Granval.,8
"Paraissant en noir, avec des pleureuses.",4
Il lui baise la main à plusieurs reprises.,6
Sophie paraît.,4
AIR : Lise demande son portrait.,8
Elle lui donne ses bracelets.,10
Duo. AIR. Ah Thérèse.,8
Taxe et Finot reculent.,7
Alcandre et son Lieutenant viennent par l'endroit où Cénomant est sorti.,4
Il lui présente la figure d'un Jupiter enrichie de pierreries.,0
Ils répètent.,8
"Air : En deux moitiés, dit-on le sort.",8
"On bande les yeux a Pierrot et Don Juan enlève Fanchon. Arlequin ôte le bandeau des yeux de Pierrot qui est fort affligé de ne plus trouver sa femme, Arlequin enlève a son tour Pierrot sur son dos et le prologue finit.",9
Elle s'écarte.,7
"AIR : Ce mouchoir, belle Raimonde.",8
Un oratoire.,11
Il rit longtemps.,3
1.,8
Air : J'étais gisant à cette place.,8
S'asseyant.,0
Air : Je ferai mon devoir.,8
Puis parlant à soi-même.,12
À Dumont.,12
ARMIDE ET RENAUD. TRAGI-COMÉDIE en Machines.,8
Air. La nuit dans les bras du repos.,8
"Entrent également Bogar, Saint-Ysles.",4
"Le théâtre se change, et devient un Jardin délicieux.",11
STANCES EN DIALOGUE.,8
Regardant les autres personnages.,0
La scène est dans l'anti-chambre du vicomte de Guermont.,11
On doit entendre la générale dans le lointain.,9
Elle ouvre le billet.,0
Cérès répète ce dernier vers.,3
Pendant cette scène Lucile erre dans le fond du théâtre.,7
Tous les Bergers se retirent.,5
La scène du prologue est dans les jardins de Versailles. Le théâtre représente les jardins et la façade du palais de Versailles.,11
"L'acte s'ouvre par une mer agitée, Carrille, au milieu.",11
Il fait semblant de s'en aller.,7
"Il anime une troisième statue ; c'est celle d'une femme ; elle ne considère qu'un moment le Ciel et la verdure ; ses regards tombent Gr s'arrêtent bientôt uniquement sur elle. Elle examine avec une secrète complaisance, ses mains, ses bras... Elle va se mirer dans un bassin qui forme une chute d'eau au bord de la coulisse ; celui des deux hommes qui l'aperçoit le premier, court à élis-s charmée àsa vue, elle lui fait d'innocentes caresses. L'autre qui est resté au bord du Théâtre, après les avoir regardés pendant quelque temps, s'approche. Elle lui fait les mêmes caresses qu'au premier ; la jalouse naît entre eux ; la coquetterie de la femme l'augmente ; ils deviennent furieux, et se menacent. Tandis que l'un avec une branche d'arbre qu'il a arrachée, poursuit l'autre hors de la vue du spectateur, la femme continue de se mirer ; ils reparaissent avec des massues ; elle tâche de les adoucir. Après différents mouvements qui peignent également l'amour, la jalouse, la coquetterie, et la fureur, ils sortent tous les trois du théâtre.",9
En se penchant sur la pointe de son épée.,1
Il aperçoit Achille.,0
Il embrasse Marthon.,6
"Air : Vous qui vous moquez, par vos ris.",8
Aux prêtresses.,12
Regardant le coffre.,0
Elle le rappelle.,3
Samson les frappe tous deux.,1
Il lui présente une épée.,10
LETTRE DE TERSANDRE À CLIMÈNE.,8
À un soldat.,12
À Gradonigue.,12
Il se jette aux genoux de Lise.,0
Les tambours jouent le pas redoublé.,8
"On joue la Marche de Coresus, sur l'air, Faites décrotter vos souliers.",8
Il embrasse une seconde fois Monsieur Mathieu.,6
Gylas paraît au bout du Théâtre.,4
"Air 71 : Sois complaisant, affable , débonnaire.",8
Il va vers la table.,11
Et plus près d'Arlequin.,7
Le Courtisan la regarde sans répondre.,0
Air 199. Lasson bredondaine.,8
Elle ferme le livre.,10
Pasquin revient après avoir fait deux ou trois pas.,7
On entend des coups de marteau à la cantonade.,9
Il tire un portrait.,10
"Un petit salon tout ce qu'il y a de plus parisien. Les volets fermés aux trois quarts, ne laissent pénétrer qu'une faible lumière. Clotilde, habillée de noir, les traits tirés, songeuse, parcourt des lettres qu'elle vient de recevoir.",11
Air : Nous jouissons dans nos hameaux.,8
AIR 9. (Voyelles Modernes.),8
Air : À quoi s'occupe Magdelon ?,8
"Le Vicomte place Vecelle sur l'autel, c'est-à-dire qu'il l'étend sur l'otomane de la manière la plus commode pour être sacrifiée. Elle joint les mains sur sa tête, mais sans la presser. Ses yeux sont fermés, pour ne pas voir le coup qui doit lui être porté ; et cependant sa bouche est un peu entrouverte, comme pour demander quelqu'offrande. Elle est dans une position voluptueuse et de voluptueuse. Le Vicomte lui met le poignard dans le sein, et elle perd toute connaissance, excepté celle du plaisir. Il faut ici une pause.",9
Il sort avec Laforest.,5
Ils rejoignent les autres.,7
Vermouth parait.,4
Il fort.,5
Il embrasse Valère.,6
Prenant le poêlon à la colle.,10
À Conine.,12
"Air : Ton humeur est, Cathereine.",8
Entrent Pierre avec Thomas et François Pazzi.,4
"La scène est changée en des rochers affreux, et fait voir en éloignement une grotte effroyable.",11
"Le fiacre franchit des obstacles, disperse des piétons aux épaules rondes, et les lumières, lancées comme des boules de feu, éclatent sur ses vitres et s'éteignent.",9
Adèle entre.,4
Elle prend contre lui toutes les précautions imaginables.,6
Même jeu.,0
"À Paris. Intérieur d'artiste : chambre simplement meublée ; au fond, une porte donnant sur un couloir ; des livres épars sur des rayons ; quelques gravures et dessins encadres ; à gauche, une fenêtre d'où l'on aperçoit la cime des arbres d'un jardin public ; près de cette fenêtre, une table ; premier plan, à droite, une cheminée avec glace, pendule, et vases garnis de giroflées et de violettes.",11
Il va vers René qui baisse la tête et semble ne pas voir ses bras tendus.,7
Apercevant l'aspic.,0
L'ange couronne Eugénie.,10
Ils disparaissent dans le lointain.,7
Elle feuillette.,0
Il les chasse.,7
Elle ramassse le gigot qui est par terre.,10
"Le théâtre représente un salon. - Décoration brillante, gros luxe.- Au fond, trois portes à deux battants ; portes latérales à deux battants également. - À droite, au premier plan, en scène, un piano. - Au premier plan, à gauche, contre le mur, un meuble-secrétaire. - Après le meuble secrétaire, une cheminée.- En scène, au second plan, sur la droite, une table; à gauche, en scène également, au premier plan, un canapé. - Meubles divers, glaces, fleurs, etc.",11
Daphné témoigne vouloir s'enfuir.,0
Air : Ô toi qui suis partout mes pas.,8
"La princesse continue, après que la confidente a lu.",3
La suite sort.,5
À l'Hiérophante.,12
Il cherche les bourreaux.,0
L'Églantine et la Marguerite retournent à leur place.,11
Elle tombe dans un fauteuil.,0
Le tombeau paraît comme au troisième acte.,11
À Acanthe.,12
Elle montre Polidor.,0
Il remonte derrière la table.,11
Il met deux écus sur le Bureau de Monsieur Galand.,10
À Gourville l'aîné.,12
Ils parlent tous quatre ensemble.,3
Le théâtre représente un foyer élégant.,11
Au Sergent.,12
Il appelle Charles.,3
"À Damis qui l'écoutait avidement, et qui ne l'écoute plus.",12
On entend des bruits de mousquet.,9
Il chante tout l'air.,3
À Dinoys.,12
"Don Juan, mange des serpents et poursuit.",0
Il tire l'épée sur Paquier.,1
Voyant Joseph.,0
Elle lui baise la main.,6
À Straton.,12
Elle le suit.,7
À l'autre postillon qui met ses bottes.,12
Les Matelots se rembarquent.,5
La toile baisse.,11
Air : Il a voulu.,8
Après l'avoir lu.,0
Il disparaît.,5
Air : Ah ! Monseigneur.,8
Saint-Albin veut sortir.,7
Lui présentant un fruit.,0
"Le théâtre se change en un théâtre de nuages, et Jupiter paraît dans son Palais, qui s'avance insensiblement vers le milieu du Théâtre, durant qu'on chante ces paroles.",11
"À Basile, en le pinçant par la manche.",12
Il lit encore.,0
Il lui baise ta main.,6
Bordure sort.,5
Air : De la Béquille.,8
Pierrot et Colombine se retirent.,5
On entend sonner une cloche.,0
Quelques gardes sortent.,5
"À Jeannie, qui sort de chez sa mère.",12
À mon ami Coquelin cadet.,12
À Montfort.,12
Il ouvre les rideaux du lit de son fils.,11
Dorine sort.,5
Elle s'assied.,0
Les autres en font autant.,0
Fin du couplet.,8
Air Joconde.,8
À Madame de Verneuil.,12
Air : Si vous pouviez lui faire quelque pièce.,8
Deux écoliers passent.,4
Il la fait asseoir.,0
AIR : Et tant tant tant.,8
"Laforêt va chercher un fauteuil et des coussins qu'elle place au milieu du théâtre, et durant la scène suivante, elle ne cesse de roder autour de Molière, et d'exprimer par une pantomime naïve et animée la douleur que lui cause son état).",0
Air : En quatre mois.,8
Il rentre avec Poliarque.,5
Air : Du haut en-bas.,8
"Un salon. Grande table au centre sur laquelle sont posés des albums des volumes, des brochures, etc., une carafe et un verre d'eau. À droite et à gauche, meubles et sièges de salon.",11
"Le théâtre change, et représente un Palais.",11
Présentant Alfred.,0
Le théâtre représente le temple de Diane.,11
À la Prêtresse.,12
Elle porte une coiffure de plumes ; elle est a d'un arc et d'un carquois.,10
Le théâtre représente les Enfers.,8
On délivre Harpagême.,0
À Déjanire.,12
Scapin sort avec Coraline.,5
Sur l'Air de celui de la Folle Journée.,8
LA FOLIE s'en va avec un signe de moquerie.,5
À La Folie.,12
Il lui ôte sa Brandebourg.,10
Tous les conjurés grands d'Espagne se couvrent en même temps.,10
À Florival.,12
Lui prenant la main.,10
Elle détache ses cheveux et retrousse ses manches.,10
Les apercevant.,0
"Au lever du rideau, toutes les fleurs sont en scène. — La Rose est vers le fond, à gauche ; la Pâquerette, la Pensée, l'Eglantine, la Marguerite, l'Aubépine et la Giroflée sont à [gauche. — Le Bluet, le Myosotis, le Cyclamen, l'OEillet, le Liseron et le Coquelicot sont à droite. L'Oranger est au milieu.",11
"Le Théâtre change, et représente le Palais à Plutus.",11
À Monseigneur le Comte de Clermont.,12
Il s'arrange devant la glace de la cheminée.,10
Kasangian n'y peut plus tenir ; il se coule vers Monsieur Pillon ; il fend la multitude.,3
On se place.,11
À Louis.,12
Examinant une troisième Statue,0
Il lui montre le sac.,0
Air : Vaudeville de Gilles en deuil.,8
Elle sortent.,5
Le temple de Vénus paraît dans toute sa splendeur.,11
Air 198. Des Fêtes Vénitiennes.,8
Ils s'abîment.,0
"Il veut l'embrasser, le sergo se dérobe ; il cligne de l'oeil d'un air entendu et lui offre un louis. Le sergo refuse. Alors Pierrot lui fait le salut militaire.",9
"Il ouvre la porte, et cérémonieusement.",0
Ils sortent en se faisant de grandes démonstrations.,5
Clorimant sort.,5
Polymnie dit ces deux vers à Melpomène.,12
À la petite.,12
À don Ricardo.,12
"Air : Quoi ! vous partez, etc.",8
Air 22 : Le Fameux Diogène.,8
"Antoine, fidèle Serviteur du Général, plein de zèle pour son maître, veille à l'entrée de sa tente, et de temps à autre, entrouvre les rideaux, pour voir s'il repose encore ; mais loin de se livrer au sommeil, le Chef, aussi vigilant qu'intrépide, est occupé à tracer le plan d'une bataille. Antoine se retire doucement, pour ne pas l'interrompre, et s'occupe à nettoyer ses armes. Un Officier de bonne humeur arrive du Camp, il veut parler au Général ; Antoine lui fait signe de ne point faire tant de bruit.",0
AIR. Que je suis à plaindre en cette débauche.,8
À la bonne :,12
Elle montre Adrienne.,0
À Adeline.,12
Apercevant Monsieur_le_Marquis.,0
Il présente son épée à Thémire.,10
À Tancrède.,12
Le choeur répète à chaque fois ces deux dernières paroles.,0
AIR : La bonne aventure au gué.,8
Autres coups de canne à l'étage supérieur.,0
Il regarde par un oeil de boeuf.,0
À Étienne.,12
À Damien.,12
Il ôte son épée.,10
"Frédégonde s'en va avec Léopolde, pour tirer Rodolfe de prison.",5
AIR nouveau de M. Hormille.,8
Reprise de l'air.,8
"Pendant cette scène, deux domestiques ont apporté une table essentiellement garnie de fruits et de laitage. Gilotin s'empresse d'y prendre place à côté de sa prétendue... On déjeune, tandis que les villageois se livrent au plaisir de la danse.",9
Lisette rentre.,4
Air. Nous jouissons dans nos hameaux.,8
"En disant ces derniers mots, il entre sur la scène en tenant son fils au collet, et se jette aux pieds du Marquis.",4
Il suit Thécla.,5
Il remet ses gants.,10
Feignant de s'en aller.,7
"Il lui donne, par mégarde, sa tabatière en corne.",10
À Clabaud et à Chiffonne.,12
Il montre Rosette.,0
"Apollon en est à l'endroit de l'air fait sur ces paroles : coulez si lentement, etc.",11
"Il la baise, et la trouvant rétive.",6
Il embrasse Osmont.,6
Montrant la porte de Theocrite.,0
Elle entend de son père.,0
"DÉCORATION DU IIIe ACTE. Le magnifique Jardin qui a servi de Décoration à l'Acte précédent, fait place à un superbe Palais, dont l'Architecture est d'ordre Corinthien, avec les Frises et Corniches. Les Palastres sont de lapis veiné d'or. Une balustrade règne au-dessus en forme d'Attique. La masse du Palais est toute de marbre blanc, avec les chapiteaux des pilastres et les bases d'or. On voit sur des piédestaux qui sortent en saillie, des vases d'or, de lapis, et de marbre ; et au bout de ce Palais on découvre un Jardin, avec ses ornements d'Arbres, de Fleurs, de Jets d'eau, et de Fontaines.",11
Germain sort ; Courcelles continue à sa femme.,5
Scapin sort.,5
Comme s'il s'adressait à quelqu'un à sa droite.,12
Air 36 : Malheureuse journée !,8
Elle tire un papier.,10
Air : Il faut quand l'Amour nous presse.,8
D'un ton plut élevé.,3
À Mondor.,12
Apercevant Emirène.,0
Le docteur sort.,5
L'orchestre l'accompagne.,8
Air : V de l'Afficheur.,0
"À Fanie, qui entre.",12
Apollon se courbe sur sa belle dormeuse.,0
Il lui montre une pièce de monnaie.,0
On entend la vielle.,8
À chacun des mots il cogne du bâton.,1
Montrant les cuisiniers.,0
La Maraine entre ; les deux soeurs sortent en lui faisant une grande révérence et en chantant.,5
LA TOILE TOMBE.,10
Mangeant.,0
AIR : Vaudeville de la Somnambule.,8
Il le rosse avec sa batte.,1
La scène se passe dans la salle de Jean-Louis Bouleau.,11
Elle retombe.,0
Air : De Catinat.,8
Il tombe dans tes bras de Pylade.,0
Il lui rend son épée propre.,10
Montrant l'écrin.,0
TRADUCTION DE L'AIR ITALIEN.,8
Il entre dans la voiture. La noce remonte également.,11
La scène change.,11
À Saint-Castin et à Zika.,12
À Junon.,12
Hidraot et Armide se retirent.,5
Sur la plaque.,11
Il retire ses gants.,10
Marche guerrière.,8
"Rentre Bourdon suivi de Teissier ; Teissier se dirige en souriant vers Marie, Bourdon l'arrête et lui indique de saluer d'abord Madame Vigneron.",4
AIR : Berger d'Amphrise.,8
À Philoclée.,12
Le théâtre représente un Temple rustique que les Bergers ont élevé pour Diane ; et qui n'est pas encore consacré.,11
Regardant à droite.,0
AIR. Si ma Philis vient en vendanges.,8
"On entend une symphonie douce, qui part des voûtes de la grotte.",8
Un valet de la maison entre.,4
À Monsieur Griffard.,12
Montrant le trou.,0
Tout le monde s'assied. La marquise et Monsieur Sévin à gauche; Julie et Miss Jackson à droite travaillant.,0
Marie poursuit.,3
Tous rentrent.,5
Fribourg prend le louis.,10
Elle y va.,5
À valère.,12
"Tandis que Momus dit ces paroles, Daphné avec ses compagnes, par une curiosité de jeunes filles, avance un peu la tête sur le théâtre, et fait quelques pas dans la scène pour voir ces deux étrangers. Apollon la voit un moment ; aussitôt l'Amour, qui est demeuré dans l'air, fait son coup, et Daphné avec sa troupe s'enfuit encore une fois.",9
Même décoration qu'au second acte.,11
À Céthégus.,12
"La flûte passe à l'air de ces paroles du ""Sommeil d'Issé"" : que d'attraits ! Que d'appas ! contentez-vous, mes yeux ! Parcourez tous ses charmes !",8
AIR. Du Prévôt des Marchands.,8
Allant à Lisette.,7
"Ophémon, après avoir lu.",0
Air : Dieu des Amants.,8
Il lui remet sa carte.,10
MARCHE.,8
Madame Almaviva et Léon sortent chacun de leur côté.,5
Prosper s'éloigne.,7
Les gardes sortent.,5
Regardant dans sa main.,0
Ici Camille aide à armer Aristandre sur le théâtre.,10
"Il se retire dans l'appartement voisin, d'Alfons en ferme la porte.",5
Écoutant :,0
"Le quatrième n'ayant heureusement chassé dans les bois, se présente avec un harpon en main, et après ses excuses faite, dit qu'il s'en va à la pêche.",9
Entre Mademoiselle Kronska.,4
AIR : Avec une épouse chérie.,8
Parlant à son Maître.,12
"Le théâtre, change et représente les jardins de Cérès.",11
Il sort avec l'autre geôlier.,12
Montrant Moron.,0
SPECTACLE.,8
Regardant avec stupeur alternativement sa main vide et le public.,0
AIR. Ma manon ne pleurez pas.,8
Elle jette le livre.,10
Elle l'avance.,7
Elle sort à gauche.,5
Il déboutonne sa redingote.,10
Air : Du Noël Suisse.,8
"Là, ils recommencent de le battre.",1
Artaxerce sort.,5
"Elle lui enlève son chapeau, la recoiffe et la rajuste.",10
Il lui tend sa carte.,10
Il jette les yeux sur le tableau des proscriptions et il y voit son nom.,0
Elle lui donne la croix.,10
VAUDEVILLE,8
Air : Enivré du brillant poste.,8
Air : De la Boulangère.,8
"Tous les acteurs et actrices rentrent en chantant les deux derniers vers, après quoi huit petites Figures du cercle dansent un Passe-pied : quand il est fini, l'Acteur qui montre le Cercle chante la chanson suivante.",9
"Le théâtre représente les portiques d'un temple, des tours sur les côtés, des cyprès sur le devant.",11
Il répète.,3
Marche de la Mascarade.,8
Elle s'en va. Pasquin bat du pied sans répondre.,5
À Aurélie.,12
Air : Turelurelure flon flon.,8
Il remonte vers le fond et se rencontre vers la porte avec Cécile.,7
Au Procureur.,12
À demi-voix et sans être entendue de Julie.,3
À Lycas.,12
Il pose le presse-papier au milieu de la table.,10
Il prépare ce qu'il faut pour écrire.,0
Le théâtre change et représente l'antre des Parques.,11
À Omer qui entre.,12
Fabrice s'en va.,5
À la Ramée.,12
"Air : Qu'on soit jaloux, etc.",8
À la Molière.,12
Merlin sort.,5
Faisant mine de l'accompagner vers le fond.,7
AIR : Pierre Bagnolet,8
Le Chevalier boit.,0
Junon et Pallas s'en vont.,5
"Acte II, scène VII.",8
Il marche vers Polycrate.,7
Air 22 : Le fameux Diogène.,8
Duo - Air de Geneviève de Brabant.,8
À l'orchestre : motif de harpes.,8
Rendant la lettre.,10
Air : Ces forbans d'Angleterre.,8
Ils sortent en colère.,5
"Ils s'en vont dans leur chambre. Eugénie, en s'en allant, éteint l'électricité. Nuit sur la scène. L'instant d'après, Eugénie sort de sa chambre, va jusqu'à la fenêtre, colle son front au carreau. Elle prête l'oreille à un roulement de voiture, puis essaie de regarder par la fenêtre. Comme elle ne voit pas s'il y a une voiture contre le trottoir, elle ouvre doucement le battant.",9
Il met son chapeau.,10
Il rentre dans le pavillon.,5
Relisant.,0
Il se fait encore un silence.,3
On entend une symphonie douce et éloignée.,8
En montrant Léonore.,0
À un Laquais.,12
Spengler sort de nouveau.,5
"Le Mufti propose de donner le turban au Bourgeois, et chante les paroles qui suivent :",3
Premier Couplet.,8
Air. Le bout du monde.,8
"Air : De la prison de Pélagie,",8
À Mario.,12
Messala sort.,5
Amédor paraît.,4
"PLAINTES EN ITALIEN, chantées par une femme désolée, et deux hommes affligés",8
Trouvant.,0
AIR de Julien l'hospitalier.,8
À Louise.,12
On entend les cris de vive le grand Henri !,3
Il veut lui baiser les mains.,6
Blaise se promène en se carrant.,7
Air : du Maître en droit.,8
Avec extase.,3
Elle sort un instant.,5
Il rentre dans la caverne.,5
Air : de la Rozière.,8
Il tire l'écritoire.,10
Jeannot s'assied.,0
Le palais.,11
À Pierre Zaccone.,12
Il la tire.,6
"Le théâtre représente un lieu champêtre ; dans le lointain un coteau, et une femme au bas. On voit dans le fond une prairie, avec un parc de moutons. On voit la brouette du Berger, sur un des côtés du Théâtre ; de l'autre côté en face, est la cabane de la Bergère. Une fontaine coule à côté de la cabane ; plusieurs arbres forment un couvert ; et une butte de gazon au-dessous, forme un siège.",11
AIR. On voit dès le deuxième.,8
Air 125. Comment faite ?,8
Il met la robe de chambre du côté noir.,10
Elle se regarde dans son miroir.,0
Macdal embrasse Lincoln.,6
Se retournant du côté de la mer.,0
AIR. ( Je suis la fleur des Garçons du Village.),8
Entrée du Suisse et de la Suissesse.,4
Il met sa couronne sur la tête de la statue de Molière.,10
Après avoir vu la signature.,0
Nicolas dresse une table.,11
Aux dieux et aux hommes :,12
Les Démons sortent.,5
À Porus.,12
Elle donne la main à Cresphonte.,6
Il se défait d'eux et les chasse à coups d'épée.,1
Prenant la lettre.,10
Haut.,7
Pierrot et Colombine frappent Arlequin.,1
À Hirza.,12
Air : De la croisée.,8
Air : Sexe charmant dont le partage.,8
Aux siens.,12
Il sort avec le Marquis.,5
Elle met un voile.,10
Dumont sort.,5
Entre la Bonne.,4
AIR. L'Oiseau Royal.,8
On tire la toile pour cacher la chambre.,11
Elle ajoute :,3
S'adressant à Golo.,12
Porcie arrive.,4
Il entre chez Hipolite.,5
Blanche sort.,5
Les lutins veulent rebrousser et reporter Léandre dans l'Île Noire.,6
Le Théâtre représente La Ville principale de l'Île de Scyros.,11
À un lévite.,12
Regardant autour de lui.,0
"Le Soleil dans son char, et Vénus cachée dans une nue. Il sort du globe dans un char, tout brillant et tel qu'Ovide le dépeint. Les roues sont d'or, et les rayons d'argent. Il est traîné par quatre chevaux blancs qui soufflent du feu. Il paraît sous un amas de nuages que les chevaux semblent fouler. Les nuages s'élèvent encor autour du char et autour du Soleil ; et au lieu que le Soleil ait des rayons autour de la tête, Ils paraissent dans le nuage qui l'environne, comme s'ils étaient causés par l'éclat de son visage. Cette brillante machine s‘avançant lentement, le Soleil fond un gros nuage obscur qui paraît à un des côtés du théâtre vers le devant. On en voit peu à peu les nuages se dissiper, en se détachant tantôt par morceaux, et tantôt par bandes, qui font de longues traînées. Ce gros nuage descend toujours à mesure que le Soleil avance ; Et quand il est à terre, Vénus qui était enveloppée dans le nuage que le Soleil a dissipé, reste à découvert. Le Soleil descend de son char, qui par des mouvements extraordinaires fait un tour sur le théâtre, et s'en retourne.",9
Elle sort avec Carabosse.,5
En montrant La Baronne.,0
On ouvre la tapisserie.,11
"Le théâtre s'ouvre, et découvre Caton, porté dans un Fauteuil.",11
Elle éclate de rire.,3
À Racine.,12
Tout le monde signe.,0
Il serre le billet.,10
"On se remet a table. La conservation devient générale. On parle de modes, d'étoffes, et l'on finit par la satire de toutes les filles célèbres, et des femmes faisant les filles. Il n'est peut-être pas hors de propos d'avertir que dans cette scène, et la suivante, on parle, on boit, et on se caresse alternativement. Les caressses deviennent d'autant plus vives qu'ont boit d'avantage. Ainsi il ne tiendra qu'aux acteurs et aux actrices de donner à cette scène toute la chaleur dont elle peut être susceptible.",0
À Crotenmain.,12
Lui montrant la lettre.,0
Air : Vers le temple de l'hymen.,8
Marille rentre.,5
"Le Choeur des Bergers, accompagné du chant des Rossignols, et des répétitions de l'Écho, achève de chanter les Vers suivants.",3
AIR : Vaudeville de la Robe et les hottes.,8
Entre Clémence.,4
"Le Théâtre représente la salle d'un bordel, dans laquelle Alcibiade est introduit par son confident.",11
Il rosse Gilles.,1
"La scène représente l'appartement de Florville, aussi dénué que celui de Béverley, avec de vieux tableaux.",11
Puis se jetant à genoux devant son père.,0
Elle poursuit.,3
Le théâtre représente une chambre.,11
Tout le monde s'assied.,0
Long silence.,3
"Polichinelle, continue à demander à Mademoiselle plusieurs sortes de drap, et elle continue à lui répondre :",12
Le Docteur s'en va.,5
Un soldat lève le sabre sur la tête de Gustave.,1
VILLANELLE,8
Orgon embrasse Clarice.,6
AIR À DANSER.,8
Merkens a tiré sa montre.,0
Fermant la lettre dans sa main.,10
Il veut se jeter à ses pied.,0
"Les hautbois et les musettes répondent et cependant les héros et les pâtres rentrent sur le théâtre avec les ouvriers qui apportent des ornements qu'ils ont faits pour servir la pièce qui va commencer, et autour desquels les héros et les pâtres dansent, tandis que le smuses et tous les choeurs continuent leurs chants. Ce qui forme un jeu concerté des Muses qui chantent dans leurs machines au milieu des nuages, de la troupe qui leur répond, placée dans les balcons, et des héros, pâtres, et ouvriers, qui dansent sur le théâtre.",9
Un Laquais paraît.,4
LES COMMANDEMENTS DE VÉNUS.,8
Florimonde entre.,4
Il lui donne un portrait.,10
"Tandis que ses Princes déplorent sa perte et regrettent son malheur. Et lui-même semble contribuer à son infortune, voulant avancer sa mort, si son frère ne se fut opposé à ce funeste dessein,",9
Entrant au Théâtre.,4
Cinquième entrée de ballet,4
Valère enfonce son chapeau.,10
COMPLIMENT.,8
"Air 86 Je fuis un bon Soldat : Ti , ta, ta !",8
À de La Grange.,12
À Cléante et Nérine.,12
À Monsieur de Bièvre.,12
À Madame Argant.,12
Air : J'ai senti pour vous seule,8
Puis regardant le portrait.,0
CARON fait entrer dans sa Barque les Ombres qui ont de quoi le payer.,4
AIR : Halte là.,8
Il l'aborde.,12
À son Fils.,12
Et puis en parlant à la Fée qu'elle croit à côté d'elle.,12
Il montre la lettre à Guerland.,0
Amélie et Zélis reviennent en se tenant sous le bras.,6
Il parle à une suivante de la Duchesse.,12
À Mélite.,12
Antistrophe III.,8
Le théâtre représente le salon de l'appartement que la Famille Royale occupait au Temple.,11
"Le théâtre représente une place de Venise, environnée de palais magnifiques, où se rendent quantités de canaux couverts de gondoles.",11
Air : L'amour est un enfant trompeur. (de M. Martini.),8
La Reine sort.,5
Air. V'la c'que c'est qu'd'aller aux bois.,8
À Girolamo.,12
Pierre est désarmé.,1
À Arthénice.,12
Le chevalier revient sur Ondine.,7
Au Parterre.,12
Air De Lustucru.,8
"Le théâtre représente le double coupeau sur les deux ailes et le temple de Thémis, avec une mer immense qui occupe le fond. L'orchestre joue une tempête effroyable. éclairs, tonnerre, grêle et pluie convenables à un déluge. On voit venir de loin sur les ondes Arlequin, jambe deçà, jambe delà sur un tonneau. Le fracas cesse.",11
L'embrasant.,6
Au Roi.,12
Elle embrasse Claudine.,6
"Cette scène est encore italienne et étrangère au sujet de la pièce : elle consiste en jeux de théâtre et lazzis italiens entre Pierrot et Pasquariel, qui sont amoureux l'un et l'autre de Marinette. Leur rivalité et leurs querelles font l'objet de cette scène.",9
Il jette son chapeau.,10
À Figaro.,12
Il lui donne deux papiers pliés.,10
Strophe IV.,8
Regardant le chocolat.,0
D'un ton familier.,3
Elle sort avec Rhodope.,5
"Arlequin, lui donnant les gants.",10
PREMIER AIR.,8
Après voir lu.,0
Il parle à quelqu'un des siens.,12
VI,8
"Il n'est peut-être pas hors de propos d'avertir ici le lecteur que pendant que Clitandre parle, il accable Cidalise de caresses fort tendres, qu'elle ne lui rend point tout-à-fait ; mais auxquelles elle ne s'oppose pas non plus à un certain point.",9
[À Thersandre.],12
Air. Faire l'Amour la nuit et le jour.,8
Bélisaire et Eudoxe se relèvent.,0
Il chante sa courante.,3
Duparc et Pierrette sortent.,5
Une galerie de Marly.,11
AIR. ( Des Trembleurs. ),8
À Florìda.,12
ENTRÉE de Philène et de Philis.,4
Elle rentre chez Éléonore.,5
Il lui montre le tableau de la proscription.,0
"Il lui remet le reçu, le prend sous le bras et ils sortent.",5
Apercevant dans l'éloignement Ladame Béverlei sans lareconnaître.,0
Il s'interrompt.,3
Se retournant.,7
Lucie rentre.,4
AIR de la Canicule.,8
"Laurent tombe à genoux, à droite.",0
Ils tombent tous aux genoux du Cadi.,0
Il s'éloigne rapidement : Anselme lui court après.,7
Ils se placent.,11
"AIR, Canon. Nous sommes trois fous, Mesdames.",8
Il tombe en proie au plus violent désespoir.,0
Maître Poquelin entre dans un cabinet.,5
Ils font entrer les femmes.,5
Furibon sort ; et Thibaut emmène les meuniers.,5
Elle se lève.,0
Entre Marie.,4
Il met ses gants.,10
AIR : L'autre jour étant assis.,8
Elle se coiffe.,10
Ils entrent tous dans la caverne.,5
Vers d'Alcandre à Circeine.,8
Air : Je suis heureuse.,8
Le tonnerre gronde.,9
Floridor et des Urlis s'approchent avec curiosité.,7
Il cherche sa plume.,0
Il regarde par l'oeil—de-boeuf.,0
Il indique le nez de Kerkabon.,0
Air Je ferai mon devoir.,8
"Air : Mais, ma mère, est c'que j'sais ça ?",8
À Ulric.,12
